year,team,name,salary,playerID,release_speed
2019,seattle-mariners,Timmy Lopes,205896,0,#N/A
2019,seattle-mariners,Keon Broxton,199810,542979,#N/A
2020,seattle-mariners,Kyle Seager,7537037,572122,#N/A
2020,seattle-mariners,Yusei Kikuchi,6685185,579328,87.34
2020,seattle-mariners,Dee Gordon,5300000,0,#N/A
2020,seattle-mariners,Yoshihisa Hirano,648149,673633,87.25
2020,seattle-mariners,Kendall Graveman,555556,608665,#N/A
2020,seattle-mariners,Evan White,481481,657108,#N/A
2020,seattle-mariners,Marco Gonzales,370370,594835,84.27
2020,seattle-mariners,Brandon Brennan,218667,592165,90.01
2020,seattle-mariners,Crawford,213259,0,#N/A
2020,seattle-mariners,Erik Swanson,210222,657024,90.36
2020,seattle-mariners,Justus Sheffield,209741,656954,88.89
2020,seattle-mariners,Kyle Lewis,209259,641786,#N/A
2020,seattle-mariners,Justin Dunn,209074,643290,88.38
2020,seattle-mariners,Nick Margevicius,208705,676606,83.20
2020,seattle-mariners,Anthony Misiewicz,208704,664948,#N/A
2020,seattle-mariners,Yohan Ramirez,208704,670990,#N/A
2020,seattle-mariners,Timmy Lopes,175448,0,#N/A
2020,seattle-mariners,Joey Gerber,171325,680702,#N/A
2020,seattle-mariners,Joseph Odom,155750,641929,#N/A
2020,seattle-mariners,Brady Lail,152635,621078,89.24
2020,seattle-mariners,Jose Marmolejos,146405,592530,#N/A
2020,seattle-mariners,Ljay Newsome,137060,664714,#N/A
2020,seattle-mariners,Ty France,90915,664034,78.96
2020,seattle-mariners,Walker Lockett,84483,621141,88.32
2020,seattle-mariners,Joe Hudson,80990,621529,#N/A
2020,seattle-mariners,Phillip Ervin,72910,640447,#N/A
2021,seattle-mariners,Kyle Seager,18500000,572122,#N/A
2021,seattle-mariners,Yusei Kikuchi,16500000,579328,87.34
2021,seattle-mariners,Marco Gonzales,5250000,594835,84.27
2021,seattle-mariners,Mitch Haniger,3010000,571745,#N/A
2021,seattle-mariners,Rafael Montero,2250000,606160,91.97
2021,seattle-mariners,Crawford,2050000,0,#N/A
2021,seattle-mariners,Chris Flexen,1700000,623167,90.99
2021,seattle-mariners,Kendall Graveman,1250000,608665,#N/A
2021,seattle-mariners,Tom Murphy,875000,608596,86.94
2021,seattle-mariners,Drew Steckenrider,800000,608716,90.13
2021,seattle-mariners,Keynan Middleton,744073,641871,89.56
2021,seattle-mariners,Dylan Moore,590400,664238,70.50
2021,seattle-mariners,Ty France,587500,664034,78.96
2021,seattle-mariners,Shed Long,580500,0,#N/A
2021,seattle-mariners,Anthony Misiewicz,578700,664948,#N/A
2021,seattle-mariners,Jake Fraley,572100,641584,#N/A
2021,seattle-mariners,Hector Santiago,570500,502327,88.34
2021,seattle-mariners,Luis Torrens,502642,620443,#N/A
2021,seattle-mariners,Erik Swanson,484586,657024,90.36
2021,seattle-mariners,Chargois,450849,0,#N/A
2021,seattle-mariners,Logan Gilbert,438581,669302,#N/A
2021,seattle-mariners,Paul Sewald,438581,623149,88.28
2021,seattle-mariners,Jake Bauers,370990,641343,#N/A
2021,seattle-mariners,Yohan Ramirez,337370,670990,#N/A
2021,seattle-mariners,Cal Raleigh,257628,0,#N/A
2021,seattle-mariners,James Paxton,8500000,572020,91.15
2019,st-louis-cardinals,Yadier Molina,20000000,425877,#N/A
2019,st-louis-cardinals,Dexter Fowler,16500000,451594,#N/A
2019,st-louis-cardinals,Paul Goldschmidt,15500000,502671,#N/A
2019,st-louis-cardinals,Matt Carpenter,14750000,572761,#N/A
2019,st-louis-cardinals,Carlos Martinez,11700000,593372,91.47
2019,st-louis-cardinals,Andrew Miller,11500000,453192,86.30
2019,st-louis-cardinals,Adam Wainwright,10000000,425794,83.09
2019,st-louis-cardinals,Miles Mikolas,8750000,571945,88.55
2019,st-louis-cardinals,Kolten Wong,6500000,543939,#N/A
2019,st-louis-cardinals,Michael Wacha,6350000,608379,88.86
2019,st-louis-cardinals,Paul DeJong,1666666,657557,#N/A
2019,st-louis-cardinals,Matt Wieters,1500000,446308,#N/A
2019,st-louis-cardinals,Dominic Leone,1260000,608678,90.91
2019,st-louis-cardinals,Jose Martinez,1125000,500874,#N/A
2019,st-louis-cardinals,John Gant,571300,607231,90.39
2019,st-louis-cardinals,John Brebbia,569300,605154,89.24
2019,st-louis-cardinals,Jack Flaherty,562100,656427,89.31
2019,st-louis-cardinals,Dakota Hudson,559100,641712,90.72
2019,st-louis-cardinals,Adolis Garcia,555000,666969,#N/A
2019,st-louis-cardinals,Austin Gomber,555000,596295,#N/A
2019,st-louis-cardinals,Ramon Urias,555000,602104,#N/A
2019,st-louis-cardinals,Yairo Munoz,540938,622168,#N/A
2019,st-louis-cardinals,Giovanny Gallegos,522200,606149,89.98
2019,st-louis-cardinals,Harrison Bader,509876,664056,#N/A
2019,st-louis-cardinals,Tyler Webb,492360,643778,85.85
2019,st-louis-cardinals,Mike Mayers,478898,594577,89.73
2020,st-louis-cardinals,Paul Goldschmidt,12148148,502671,#N/A
2020,st-louis-cardinals,Yadier Molina,7407407,425877,#N/A
2020,st-louis-cardinals,Dexter Fowler,7370370,451594,#N/A
2020,st-louis-cardinals,Matt Carpenter,6851852,572761,#N/A
2020,st-louis-cardinals,Andrew Miller,4296259,453192,86.30
2020,st-louis-cardinals,Kolten Wong,3796296,543939,#N/A
2020,st-louis-cardinals,Adam Wainwright,2962963,425794,83.09
2020,st-louis-cardinals,Kwang,1481481,0,#N/A
2020,st-louis-cardinals,Brad Miller,740741,543543,#N/A
2020,st-louis-cardinals,Matt Wieters,740741,446308,#N/A
2020,st-louis-cardinals,Paul DeJong,722222,657557,#N/A
2020,st-louis-cardinals,Jack Flaherty,223889,656427,89.31
2020,st-louis-cardinals,Harrison Bader,218556,664056,#N/A
2020,st-louis-cardinals,Giovanny Gallegos,215704,606149,89.98
2020,st-louis-cardinals,Tommy Edman,215481,669242,#N/A
2020,st-louis-cardinals,Tyler Webb,213259,643778,85.85
2020,st-louis-cardinals,Tyler O,212370,0,#N/A
2020,st-louis-cardinals,Neill,211111,0,#N/A
2020,st-louis-cardinals,Austin Gomber,210741,596295,#N/A
2020,st-louis-cardinals,Ryan Helsley,209630,664854,93.19
2020,st-louis-cardinals,Rangel Ravelo,208704,592660,#N/A
2020,st-louis-cardinals,Austin Dean,208704,621573,#N/A
2020,st-louis-cardinals,Kodi Whitley,186900,676831,#N/A
2020,st-louis-cardinals,Jake Woodford,171666,663765,#N/A
2020,st-louis-cardinals,Alexander Reyes,168210,0,#N/A
2020,st-louis-cardinals,Genesis Cabrera,140175,650893,91.94
2021,st-louis-cardinals,Paul Goldschmidt,26000000,502671,#N/A
2021,st-louis-cardinals,Nolan Arenado,20570500,571448,#N/A
2021,st-louis-cardinals,Matt Carpenter,18500000,572761,#N/A
2021,st-louis-cardinals,Andrew Miller,12000000,453192,86.30
2021,st-louis-cardinals,Yadier Molina,9000000,425877,#N/A
2021,st-louis-cardinals,Adam Wainwright,8000000,425794,83.09
2021,st-louis-cardinals,Paul DeJong,4166666,657557,#N/A
2021,st-louis-cardinals,Kwang,4000000,0,#N/A
2021,st-louis-cardinals,John Gant,2100000,607231,90.39
2021,st-louis-cardinals,Harrison Bader,2000000,664056,#N/A
2021,st-louis-cardinals,Alexander Reyes,900000,0,#N/A
2021,st-louis-cardinals,Tommy Edman,596000,669242,#N/A
2021,st-louis-cardinals,Tyler O,594700,0,#N/A
2021,st-louis-cardinals,Neill,594500,0,#N/A
2021,st-louis-cardinals,Giovanny Gallegos,582300,606149,89.98
2021,st-louis-cardinals,Ryan Helsley,580900,664854,93.19
2021,st-louis-cardinals,Genesis Cabrera,579200,650893,91.94
2021,st-louis-cardinals,Andrew Knizner,577100,668800,#N/A
2021,st-louis-cardinals,Dylan Carlson,575900,666185,#N/A
2021,st-louis-cardinals,Edmundo Sosa,414045,624641,#N/A
2021,st-louis-cardinals,Junior Fernandez,389509,658551,90.77
2021,st-louis-cardinals,Jose Rondon,331236,602922,55.50
2021,st-louis-cardinals,Wade LeBlanc,297499,453281,81.65
2021,st-louis-cardinals,Lars Nootbaar,297499,0,#N/A
2021,st-louis-cardinals,Brandon Waddell,282164,663399,#N/A
2021,st-louis-cardinals,Justin Miller,263762,502522,90.89
2019,tampa-bay-rays,Charlie Morton,15000000,450203,87.26
2019,tampa-bay-rays,Kevin Kiermaier,8166666,595281,#N/A
2019,tampa-bay-rays,Avisail Garcia,4500000,541645,#N/A
2019,tampa-bay-rays,Mike Zunino,4447500,572287,#N/A
2019,tampa-bay-rays,Tommy Pham,4100000,502054,#N/A
2019,tampa-bay-rays,Matt Duffy,2675000,622110,#N/A
2019,tampa-bay-rays,Blake Snell,1600000,605483,89.52
2019,tampa-bay-rays,Chaz Roe,1275000,475054,84.58
2019,tampa-bay-rays,Brandon Lowe,1000000,664040,#N/A
2019,tampa-bay-rays,Ji,850000,0,#N/A
2019,tampa-bay-rays,Guillermo Heredia,723088,628338,#N/A
2019,tampa-bay-rays,Joe Wendle,570400,0,#N/A
2019,tampa-bay-rays,Tyler Glasnow,566700,607192,92.82
2019,tampa-bay-rays,Willy Adames,562400,642715,#N/A
2019,tampa-bay-rays,Yonny Chirinos,561800,630023,90.71
2019,tampa-bay-rays,Diego Castillo,561500,650895,93.32
2019,tampa-bay-rays,Yandy Diaz,558400,650490,#N/A
2019,tampa-bay-rays,Austin Meadows,557400,640457,#N/A
2019,tampa-bay-rays,Jalen Beeks,502656,656222,86.98
2019,tampa-bay-rays,Emilio Pagan,492360,641941,92.27
2019,tampa-bay-rays,Anthony Banda,446106,607455,89.14
2019,tampa-bay-rays,Ryan Yarbrough,442234,642232,82.36
2019,tampa-bay-rays,Travis d,438648,0,#N/A
2019,tampa-bay-rays,Arnaud,386588,0,#N/A
2019,tampa-bay-rays,Oliver Drake,367920,543118,87.83
2019,tampa-bay-rays,Daniel Robertson,351000,621002,79.03
2020,tampa-bay-rays,Charlie Morton,5555556,450203,87.26
2020,tampa-bay-rays,Kevin Kiermaier,3870370,595281,#N/A
2020,tampa-bay-rays,Blake Snell,3192593,605483,89.52
2020,tampa-bay-rays,Mike Zunino,1666667,572287,#N/A
2020,tampa-bay-rays,Hunter Renfroe,1222222,592669,#N/A
2020,tampa-bay-rays,Manuel Margot,916667,622534,#N/A
2020,tampa-bay-rays,Tyler Glasnow,759259,607192,92.82
2020,tampa-bay-rays,Brandon Lowe,555556,664040,#N/A
2020,tampa-bay-rays,Oliver Drake,379630,543118,87.83
2020,tampa-bay-rays,Aaron Loup,370370,571901,86.04
2020,tampa-bay-rays,Ji,314815,0,#N/A
2020,tampa-bay-rays,Willy Adames,214630,642715,#N/A
2020,tampa-bay-rays,Austin Meadows,214407,640457,#N/A
2020,tampa-bay-rays,Ryan Yarbrough,214259,642232,82.36
2020,tampa-bay-rays,Nick Anderson,213815,623433,90.85
2020,tampa-bay-rays,Yandy Diaz,213556,650490,#N/A
2020,tampa-bay-rays,Diego Castillo,213259,650895,93.32
2020,tampa-bay-rays,Joe Wendle,213185,0,#N/A
2020,tampa-bay-rays,Michael Perez,209852,605421,#N/A
2020,tampa-bay-rays,Pete Fairbanks,209148,664126,93.21
2020,tampa-bay-rays,Michael Brosseau,205589,0,#N/A
2020,tampa-bay-rays,Ryan Thompson,202475,657044,#N/A
2020,tampa-bay-rays,John Curtiss,155750,595928,88.65
2020,tampa-bay-rays,Kevan Smith,149413,607345,#N/A
2020,tampa-bay-rays,Aaron Slegers,130830,642083,87.85
2020,tampa-bay-rays,Josh Fleming,115255,676596,#N/A
2021,tampa-bay-rays,Kevin Kiermaier,11666666,595281,#N/A
2021,tampa-bay-rays,Michael Wacha,3000000,608379,88.86
2021,tampa-bay-rays,Rich Hill,2500000,448179,82.74
2021,tampa-bay-rays,Brandon Lowe,2500000,664040,#N/A
2021,tampa-bay-rays,Ji,2450000,0,#N/A
2021,tampa-bay-rays,Ryan Yarbrough,2300000,642232,82.36
2021,tampa-bay-rays,Joe Wendle,2250000,0,#N/A
2021,tampa-bay-rays,Mike Zunino,2000000,572287,#N/A
2021,tampa-bay-rays,Collin McHugh,1800000,543521,83.88
2021,tampa-bay-rays,Andrew Kittredge,750000,552640,92.02
2021,tampa-bay-rays,Matt Wisler,698679,605538,86.20
2021,tampa-bay-rays,Austin Meadows,591400,640457,#N/A
2021,tampa-bay-rays,Yandy Diaz,588900,650490,#N/A
2021,tampa-bay-rays,Francisco Mejia,586300,642336,#N/A
2021,tampa-bay-rays,Jeffrey Springs,585000,605488,87.51
2021,tampa-bay-rays,Brett Phillips,584400,621433,#N/A
2021,tampa-bay-rays,Pete Fairbanks,583800,664126,93.21
2021,tampa-bay-rays,Diego Castillo,582300,650895,93.32
2021,tampa-bay-rays,Randy Arozarena,581200,668227,#N/A
2021,tampa-bay-rays,Josh Fleming,530591,676596,#N/A
2021,tampa-bay-rays,Shane McClanahan,481519,663556,#N/A
2021,tampa-bay-rays,Feyereisen,418550,0,#N/A
2021,tampa-bay-rays,Taylor Walls,410978,670764,#N/A
2021,tampa-bay-rays,Drew Rasmussen,317343,656876,#N/A
2021,tampa-bay-rays,Wander Franco,315901,0,#N/A
2021,tampa-bay-rays,Vidal Brujan,266829,0,#N/A
2019,texas-rangers,Shin,21000000,0,#N/A
2019,texas-rangers,Elvis Andrus,15250000,462101,#N/A
2019,texas-rangers,Mike Minor,9833333,501985,88.40
2019,texas-rangers,Lance Lynn,9333333,458681,91.90
2019,texas-rangers,Rougned Odor,7833333,596059,#N/A
2019,texas-rangers,Nomar Mazara,3300000,608577,#N/A
2019,texas-rangers,Jeff Mathis,3250000,425772,75.47
2019,texas-rangers,Shawn Kelley,2562500,518875,86.20
2019,texas-rangers,Logan Forsythe,2000000,523253,#N/A
2019,texas-rangers,Edinson Volquez,2000000,450172,87.64
2019,texas-rangers,Jose Leclerc,1500000,600917,90.18
2019,texas-rangers,Delino DeShields,1400000,592261,#N/A
2019,texas-rangers,Luke Farrell,555000,608652,86.73
2019,texas-rangers,Adrian Sampson,543065,592716,88.96
2019,texas-rangers,Isiah Kiner,529726,0,#N/A
2019,texas-rangers,Daniel Santana,507280,0,#N/A
2019,texas-rangers,Jeffrey Springs,500165,605488,87.51
2019,texas-rangers,Yohander Mendez,492000,622795,88.95
2019,texas-rangers,Ariel Jurado,468488,642558,89.39
2019,texas-rangers,Ronald Guzman,447052,608597,#N/A
2019,texas-rangers,Brett Martin,444616,656685,89.08
2019,texas-rangers,Willie Calhoun,384936,641432,#N/A
2019,texas-rangers,Taylor Guerrieri,226784,605260,87.18
2019,texas-rangers,Rafael Montero,208880,606160,91.97
2019,texas-rangers,Tim Federowicz,196944,543148,63.56
2019,texas-rangers,Emmanuel Clase,176056,661403,97.39
2020,texas-rangers,Shin,7777778,0,#N/A
2020,texas-rangers,Lance Lynn,5037037,458681,91.90
2020,texas-rangers,Kyle Gibson,4629630,502043,88.41
2020,texas-rangers,Rougned Odor,3666666,596059,#N/A
2020,texas-rangers,Jordan Lyles,2592593,543475,87.86
2020,texas-rangers,Joey Gallo,1629630,608336,#N/A
2020,texas-rangers,Jesse Chavez,1481481,445926,89.00
2020,texas-rangers,Jeff Mathis,1111111,425772,75.47
2020,texas-rangers,Rafael Montero,290741,606160,91.97
2020,texas-rangers,Isiah Kiner,217407,0,#N/A
2020,texas-rangers,Willie Calhoun,213704,641432,#N/A
2020,texas-rangers,Brett Martin,211296,656685,89.08
2020,texas-rangers,Nick Solak,209444,669256,#N/A
2020,texas-rangers,Jonathan Hernandez,209074,642546,92.74
2020,texas-rangers,Kolby Allard,208704,663465,88.40
2020,texas-rangers,Jimmy Herget,183785,623474,89.27
2020,texas-rangers,Taylor Hearn,152635,621368,88.30
2020,texas-rangers,Derek Dietrich,152570,518618,#N/A
2020,texas-rangers,Wes Benjamin,149520,605138,#N/A
2020,texas-rangers,Leodys Taveras,127715,0,#N/A
2020,texas-rangers,Ronald Guzman,126750,608597,#N/A
2020,texas-rangers,Kyle Cody,121485,621129,#N/A
2020,texas-rangers,Anderson Tejeda,109025,660731,#N/A
2020,texas-rangers,Eli White,84105,642201,#N/A
2020,texas-rangers,John King,74760,667463,#N/A
2020,texas-rangers,Sam Huff,56070,669087,#N/A
2021,texas-rangers,Kyle Gibson,10000000,502043,88.41
2021,texas-rangers,Jordan Lyles,8000000,543475,87.86
2021,texas-rangers,Joey Gallo,6200000,608336,#N/A
2021,texas-rangers,David Dahl,2700000,621311,#N/A
2021,texas-rangers,Joely Rodriguez,2500000,570257,#N/A
2021,texas-rangers,Ian Kennedy,2150000,453178,91.69
2021,texas-rangers,Mike Foltynewicz,2000000,592314,89.86
2021,texas-rangers,Isiah Kiner,2000000,0,#N/A
2021,texas-rangers,Brock Holt,1750000,571788,#N/A
2021,texas-rangers,Charlie Culberson,1500000,518586,88.02
2021,texas-rangers,Brett Martin,589500,656685,89.08
2021,texas-rangers,Nick Solak,586000,669256,#N/A
2021,texas-rangers,Kolby Allard,584250,663465,88.40
2021,texas-rangers,Taylor Hearn,582500,621368,88.30
2021,texas-rangers,Nate Lowe,575000,663993,#N/A
2021,texas-rangers,Jonah Heim,574000,641680,#N/A
2021,texas-rangers,Dane Dunning,572500,641540,#N/A
2021,texas-rangers,Josh Sborz,548774,622250,91.40
2021,texas-rangers,Adolis Garcia,534743,666969,#N/A
2021,texas-rangers,Eli White,492480,642201,#N/A
2021,texas-rangers,Andy Ibanez,371107,628451,#N/A
2021,texas-rangers,Spencer Patton,355772,0,#N/A
2021,texas-rangers,Jason Martin,349638,641829,#N/A
2021,texas-rangers,Joe Barlow,312834,0,#N/A
2021,texas-rangers,John Hicks,294432,543308,#N/A
2021,texas-rangers,Dennis Santana,284372,642701,87.92
2019,toronto-blue-jays,Justin Smoak,8000000,475253,#N/A
2019,toronto-blue-jays,Randal Grichuk,8000000,545341,#N/A
2019,toronto-blue-jays,Ken Giles,6300000,571704,91.71
2019,toronto-blue-jays,Clay Buchholz,3000000,453329,82.97
2019,toronto-blue-jays,Ryan Tepera,1525000,572193,90.78
2019,toronto-blue-jays,Brandon Drury,1300000,592273,#N/A
2019,toronto-blue-jays,Sam Gaviglio,579500,543208,86.05
2019,toronto-blue-jays,Luke Maile,579000,571912,71.59
2019,toronto-blue-jays,Danny Jansen,558700,643376,#N/A
2019,toronto-blue-jays,Elvis Luciano,555000,672773,90.38
2019,toronto-blue-jays,Trent Thornton,555000,663423,87.60
2019,toronto-blue-jays,Teoscar Hernandez,516426,606192,#N/A
2019,toronto-blue-jays,Vladimir Guerrero Jr,468488,0,#N/A
2019,toronto-blue-jays,Rowdy Tellez,468488,642133,#N/A
2019,toronto-blue-jays,Derek Law,447600,571882,86.70
2019,toronto-blue-jays,Billy McKinney,403072,641856,#N/A
2019,toronto-blue-jays,Cavan Biggio,384936,624415,#N/A
2019,toronto-blue-jays,Jacob Waguespack,343160,621097,88.16
2019,toronto-blue-jays,Thomas Pannone,298089,623381,85.07
2019,toronto-blue-jays,Justin Shafer,253640,596101,90.99
2019,toronto-blue-jays,Jonathan Davis,244688,641505,#N/A
2019,toronto-blue-jays,Wilmer Font,219949,521655,88.62
2019,toronto-blue-jays,Reese McGuire,193960,624512,#N/A
2019,toronto-blue-jays,Bo Bichette,187992,666182,#N/A
2019,toronto-blue-jays,Buddy Boshers,182024,542953,85.52
2019,toronto-blue-jays,Richard Urena,181320,620446,82.93
2020,toronto-blue-jays,Hyun,7407407,0,#N/A
2020,toronto-blue-jays,Randal Grichuk,5444444,545341,#N/A
2020,toronto-blue-jays,Tanner Roark,4444444,543699,87.90
2020,toronto-blue-jays,Chase Anderson,3148148,502624,88.75
2020,toronto-blue-jays,Travis Shaw,1639481,543768,#N/A
2020,toronto-blue-jays,Matt Shoemaker,1555556,533167,86.56
2020,toronto-blue-jays,Lourdes Gurriel Jr,1354497,0,#N/A
2020,toronto-blue-jays,Jonathan Villar,1269212,542340,#N/A
2020,toronto-blue-jays,Shun Yamaguchi,1175926,685493,#N/A
2020,toronto-blue-jays,Robbie Ray,1159584,592662,88.08
2020,toronto-blue-jays,Joe Panik,1055556,605412,#N/A
2020,toronto-blue-jays,Taijuan Walker,724151,592836,91.65
2020,toronto-blue-jays,Anthony Bass,555556,542914,91.41
2020,toronto-blue-jays,Rafael Dolis,370370,503569,#N/A
2020,toronto-blue-jays,Teoscar Hernandez,223037,606192,#N/A
2020,toronto-blue-jays,Danny Jansen,215148,643376,#N/A
2020,toronto-blue-jays,Vladimir Guerrero Jr,214556,0,#N/A
2020,toronto-blue-jays,Cavan Biggio,213556,624415,#N/A
2020,toronto-blue-jays,Bo Bichette,211111,666182,#N/A
2020,toronto-blue-jays,Cole,208704,0,#N/A
2020,toronto-blue-jays,Thomas Hatch,208704,641672,#N/A
2020,toronto-blue-jays,Ryan Borucki,199836,621366,87.80
2020,toronto-blue-jays,Nate Pearson,193892,663878,#N/A
2020,toronto-blue-jays,Ross Stripling,92876,548389,85.59
2020,toronto-blue-jays,Jonathan Davis,66045,641505,#N/A
2020,toronto-blue-jays,Alejandro Kirk,49840,672386,#N/A
2021,toronto-blue-jays,George Springer,23666666,543807,#N/A
2021,toronto-blue-jays,Hyun,20000000,0,#N/A
2021,toronto-blue-jays,Marcus Semien,18000000,543760,#N/A
2021,toronto-blue-jays,Randal Grichuk,10333333,545341,#N/A
2021,toronto-blue-jays,Robbie Ray,8000000,592662,88.08
2021,toronto-blue-jays,Steven Matz,5200000,571927,88.77
2021,toronto-blue-jays,Teoscar Hernandez,4325000,606192,#N/A
2021,toronto-blue-jays,Lourdes Gurriel Jr,3928571,0,#N/A
2021,toronto-blue-jays,Ross Stripling,3000000,548389,85.59
2021,toronto-blue-jays,Rafael Dolis,1500000,503569,#N/A
2021,toronto-blue-jays,Vladimir Guerrero Jr,605400,0,#N/A
2021,toronto-blue-jays,Cavan Biggio,604000,624415,#N/A
2021,toronto-blue-jays,Danny Jansen,601800,643376,#N/A
2021,toronto-blue-jays,Tim Mayza,600000,641835,91.85
2021,toronto-blue-jays,Bo Bichette,587800,666182,#N/A
2021,toronto-blue-jays,Jordan Romano,584000,605447,90.99
2021,toronto-blue-jays,Jonathan Davis,542358,641505,#N/A
2021,toronto-blue-jays,Anthony Castro,521390,621593,#N/A
2021,toronto-blue-jays,Santiago Espinal,506055,669289,#N/A
2021,toronto-blue-jays,Adam Cimber,477408,643256,82.03
2021,toronto-blue-jays,Reese McGuire,463117,624512,#N/A
2021,toronto-blue-jays,Anthony Kay,432447,641743,88.94
2021,toronto-blue-jays,Jacob Barnes,427440,606930,90.83
2021,toronto-blue-jays,Alek Manoah,395643,666201,#N/A
2021,toronto-blue-jays,Tayler Saucedo,346571,0,#N/A
2021,toronto-blue-jays,Trevor Richards,274824,670950,86.51
2019,washington-nationals,Max Scherzer,37505562,453286,89.60
2019,washington-nationals,Anthony Rendon,18800000,543685,#N/A
2019,washington-nationals,Ryan Zimmerman,18000000,475582,#N/A
2019,washington-nationals,Patrick Corbin,12916666,571578,86.66
2019,washington-nationals,Brian Dozier,9000000,572821,68.93
2019,washington-nationals,Adam Eaton,8400000,594809,#N/A
2019,washington-nationals,Yan Gomes,7083333,543228,#N/A
2019,washington-nationals,Anibal Sanchez,6000000,434671,86.37
2019,washington-nationals,Sean Doolittle,6000000,448281,92.14
2019,washington-nationals,Stephen Strasburg,5000000,544931,88.67
2019,washington-nationals,Howie Kendrick,4000000,435062,#N/A
2019,washington-nationals,Kurt Suzuki,4000000,435559,#N/A
2019,washington-nationals,Trea Turner,3725000,607208,#N/A
2019,washington-nationals,Michael Taylor,3250000,0,#N/A
2019,washington-nationals,Matt Adams,3000000,571431,#N/A
2019,washington-nationals,Jeremy Hellickson,1900000,476451,83.88
2019,washington-nationals,Joe Ross,704256,605452,91.19
2019,washington-nationals,Juan Soto,578300,665742,#N/A
2019,washington-nationals,Wander Suero,562500,593833,90.82
2019,washington-nationals,Victor Robles,557800,645302,#N/A
2019,washington-nationals,Javy Guerra,554829,457915,89.06
2019,washington-nationals,Daniel Hudson,491965,543339,93.45
2019,washington-nationals,Gerardo Parra,429696,467827,89.04
2019,washington-nationals,Hunter Strickland,419355,519326,91.89
2019,washington-nationals,Tanner Rainey,402840,663432,94.64
2019,washington-nationals,Erick Fedde,355096,607200,88.30
2020,washington-nationals,Max Scherzer,17801286,453286,89.60
2020,washington-nationals,Patrick Corbin,7453703,571578,86.66
2020,washington-nationals,Anibal Sanchez,3148149,434671,86.37
2020,washington-nationals,Will Harris,2962963,501789,87.06
2020,washington-nationals,Trea Turner,2759259,607208,#N/A
2020,washington-nationals,Kurt Suzuki,2222222,435559,#N/A
2020,washington-nationals,Daniel Hudson,2000000,543339,93.45
2020,washington-nationals,Yan Gomes,1481481,543228,#N/A
2020,washington-nationals,Michael Taylor,1231481,0,#N/A
2020,washington-nationals,Eric Thames,1111111,519346,#N/A
2020,washington-nationals,Asdrubal Cabrera,1110926,452678,#N/A
2020,washington-nationals,Josh Harrison,348258,543281,#N/A
2020,washington-nationals,Juan Soto,233111,665742,#N/A
2020,washington-nationals,Victor Robles,219556,645302,#N/A
2020,washington-nationals,Wander Suero,215630,593833,90.82
2020,washington-nationals,Austin Voth,210704,608723,88.82
2020,washington-nationals,Erick Fedde,208704,607200,88.30
2020,washington-nationals,Kyle Finnegan,208704,640448,#N/A
2020,washington-nationals,Ryne Harper,142650,607560,80.03
2020,washington-nationals,Luis Garcia,140175,472610,91.01
2020,washington-nationals,Brock Holt,93450,571788,#N/A
2020,washington-nationals,Kyle McGowin,80990,641851,87.34
2020,washington-nationals,Andrew Stevenson,71645,664057,#N/A
2020,washington-nationals,Ben Braymer,65415,664069,#N/A
2020,washington-nationals,Yadiel Hernandez,49840,628450,#N/A
2020,washington-nationals,Jake Noll,43610,669738,#N/A
2021,washington-nationals,Max Scherzer,34503480,453286,89.60
2021,washington-nationals,Patrick Corbin,24416666,571578,86.66
2021,washington-nationals,Trea Turner,13000000,607208,#N/A
2021,washington-nationals,Brad Hand,10500000,543272,86.45
2021,washington-nationals,Juan Soto,8500000,665742,#N/A
2021,washington-nationals,Josh Bell,6350000,605137,#N/A
2021,washington-nationals,Starlin Castro,6000000,516770,#N/A
2021,washington-nationals,Daniel Hudson,6000000,543339,93.45
2021,washington-nationals,Jon Lester,2000000,452657,86.33
2021,washington-nationals,Josh Harrison,1000000,543281,#N/A
2021,washington-nationals,Ryan Zimmerman,1000000,475582,#N/A
2021,washington-nationals,Victor Robles,614000,645302,#N/A
2021,washington-nationals,Wander Suero,600700,593833,90.82
2021,washington-nationals,Austin Voth,587700,608723,88.82
2021,washington-nationals,Kyle Finnegan,582400,640448,#N/A
2021,washington-nationals,Erick Fedde,575000,607200,88.30
2021,washington-nationals,Gerardo Parra,564480,467827,89.04
2021,washington-nationals,Samuel Clay,559471,0,#N/A
2021,washington-nationals,Paolo Espino,506055,502179,#N/A
2021,washington-nationals,Yadiel Hernandez,412452,628450,#N/A
2021,washington-nationals,Jefry Rodriguez,346571,622446,90.19
2021,washington-nationals,Ryne Harper,340437,607560,80.03
2021,washington-nationals,Tres Barrera,295008,668663,#N/A
2021,washington-nationals,Andres Machado,291365,600921,#N/A
2021,washington-nationals,Alcides Escobar,282164,444876,#N/A
2021,washington-nationals,Jakson Reetz,260695,0,#N/A
